player_id;player_name;age;country;height_cm;weight_lbs;position;overall;potential;Value_millions;pref_foot;weak_foot;skill_moves;international_reputation;Attacking_work_rate;Defensive_work_rate;body_type;club_country;club_name;club_overall
245035;Claudio Gomes;21;France;180;159;CDM;67;80;2,4;Right;3;3;1;Medium; High;Normal (170-185);Italy;Palermo;69
239660;Larry Johan Angulo Riascos;26;Colombia;185;172;CM;67;68;1,2;Right;3;3;1;Medium; Medium;Normal (185+);Colombia;Deportivo Pereira;69
243244;Hüseyin Türkmen;24;Turkey;183;172;CB;67;70;1,2;Right;4;2;1;Medium; High;Normal (170-185);Turkey;Trabzonspor;76
252716;Murat Paluli;27;Turkey;175;152;RB;67;67;0,975;Right;3;2;1;Medium; Medium;Normal (170-185);Turkey;Sivasspor;69
263469;Mohamed Kaba;20;France;185;157;CDM;65;74;1,5;Right;3;2;1;Medium; Medium;Normal (185+);France;Valenciennes;67
144429;Oscar Wendt;36;Sweden;181;181;LB;68;68;0,275;Left;3;3;1;Medium; Medium;Normal (170-185);Sweden;Ifk Göteborg;66
212013;Kearyn Baccus;30;Australia;180;165;CDM;67;67;0,85;Right;4;3;1;Medium; Medium;Normal (170-185);Australia;Macarthur;63
224045;Juan Muñoz Muñoz;26;Spain;179;174;ST;67;68;1,2;Right;3;3;1;Medium; Low;Normal (170-185);Spain;Leganés;68
229677;Franck-Yves Bambock;27;France;181;168;CDM;67;69;1,1;Right;3;2;1;Medium; Medium;Normal (170-185);France;Grenoble Foot 38;66
174381;Cristian Miguel Riveros Núñez;39;Paraguay;178;170;CM;68;68;0,375;Left;3;3;1;Medium; Medium;Normal (170-185);Paraguay;Libertad;71
240685;Tom van de Looi;22;Netherlands;186;176;CDM;67;74;1,9;Right;2;3;1;Medium; Medium;Normal (185+);Italy;Brescia;67
252461;Amine Atouchi;30;Morocco;186;181;CB;67;67;0,825;Right;4;2;1;Medium; Medium;Normal (185+);Saudi Arabia;Abha;65
255021;Jesse Tamunobaraboye Sekidika;25;Nigeria;174;150;RM;67;68;1,2;Right;3;3;1;High; Medium;Lean (170-185);Turkey;Ümraniyespor;68
204846;Jamal Blackman;28;England;199;203;GK;66;66;0,6;Right;2;1;1;Medium; Medium;Normal (185+);England;Exeter City;64
270894;Lamine Diack;21;Senegal;186;174;CDM;67;75;2,2;Right;3;2;1;Medium; High;Normal (185+);Turkey;Ankaragücü;70
219694;Carl Johansson;28;Sweden;187;176;CB;67;69;1;Right;2;2;1;Medium; Medium;Lean (185+);Denmark;Randers;67
236846;Kenny Rocha Santos;22;Cape Verde Islands;174;150;CM;69;78;3,1;Right;3;3;1;High; Medium;Normal (170-185);Belgium;Kv Oostende;68
245550;Sekou Gassama Cissokho;27;Senegal;188;187;ST;67;68;1,2;Left;3;2;1;Medium; Medium;Stocky (185+);Spain;Racing Santander;67
202799;Jordan Graham;27;England;182;161;RM;68;68;1,3;Right;4;4;1;Medium; Medium;Lean (170-185);England;Birmingham City;69
204847;Todd Kane;28;England;180;154;RB;68;68;1,1;Right;2;3;1;High; Medium;Lean (170-185);England;Charlton Athletic;66
230703;Andreas Karo;25;Cyprus;190;179;CB;65;70;0,95;Right;3;2;1;High; High;Normal (185+);Cyprus;Apoel;69
237871;Jordan Holsgrove;22;Scotland;180;161;CM;67;75;2,3;Left;3;3;1;Medium; Medium;Lean (170-185);Portugal;Paços De Ferreira;69
240943;Bilel Aouacheria;28;France;182;170;RM;68;68;1,2;Right;3;3;1;High; Medium;Normal (170-185);Portugal;Gil Vicente;70
241967;Marcel Costly;26;Germany;183;168;RB;67;68;1,1;Right;3;3;1;High; High;Normal (170-185);Germany;Ingolstadt;66
246063;Emil Varhaugvik Breivik;22;Norway;180;181;CDM;67;76;2,2;Right;4;2;1;High; High;Normal (170-185);Norway;Molde;68
192559;Gerrit Nauber;30;Germany;185;172;CB;68;68;1;Right;3;2;1;Medium; High;Normal (185+);Netherlands;Go Ahead Eagles;66
258095;Julián Ezequiel Aude Bernardi;19;Argentina;180;143;LB;67;82;2,3;Left;4;3;1;Medium; Medium;Lean (170-185);Argentina;Lanús;71
214320;Felipe Ignacio Flores Chandia;35;Chile;177;154;ST;67;67;0,425;Left;2;3;1;Medium; Medium;Normal (170-185);Chile;Magallanes;66
225072;Zak Vyner;25;England;187;161;CB;67;72;1,3;Right;3;2;1;Medium; Medium;Lean (185+);England;Bristol City;69
230192;João Rodolfo Botelho Maia;22;Brazil;183;168;RB;67;67;1,1;Right;3;2;1;Medium; Medium;Normal (170-185);Brazil;Athletico Paranaense;74
247856;Byron Nieto;24;Chile;182;161;RB;68;73;1,7;Right;2;2;1;High; Medium;Lean (170-185);Chile;Universidad Católica;71
260144;Charlie Patino;18;England;182;165;CM;66;84;2,2;Left;3;2;1;Medium; Medium;Lean (170-185);England;Blackpool;68
224305;Iván Calero Ruiz;27;Spain;174;154;RB;67;68;1,1;Right;3;2;1;Medium; Medium;Normal (170-185);Spain;Fc Cartagena;70
241969;Dominik Martinović;25;Croatia;179;170;ST;67;71;1,4;Right;3;3;1;High; High;Normal (170-185);Germany;Waldhof Mannheim;66
210482;Simon Piesinger;30;Austria;196;185;CB;68;68;1;Right;2;2;1;High; Medium;Normal (185+);Austria;Wolfsberger Ac;66
186674;Róger Espinoza Ramírez;35;Honduras;178;181;CM;67;67;0,4;Left;4;3;1;High; High;Normal (170-185);United States;Sporting Kc;69
253490;Darlin Zidane Yongwa Ngameni;21;Cameroon;174;143;LB;67;77;2,2;Left;3;3;1;High; Medium;Normal (170-185);France;Lorient;72
203315;Georg Teigl;31;Austria;183;163;RB;67;67;0,75;Right;3;3;1;Medium; Medium;Normal (170-185);Austria;Austria Wien;67
270387;Halid Šabanović;22;Bosnia and Herzegovina;182;165;RB;67;74;2;Right;3;2;1;Medium; Medium;Normal (170-185);France;Angers Sco;71
229171;Kenny Prince Redondo;27;Germany;180;157;LM;67;67;1,1;Left;3;3;1;Medium; Medium;Lean (170-185);Germany;Kaiserslautern;68
231219;Braian Abel Rivero;26;Argentina;178;163;CDM;67;70;1,2;Right;2;2;1;Medium; Medium;Normal (170-185);Argentina;Arsenal De Sarandi;65
238643;Marcel Bär;30;Germany;184;176;ST;68;68;1,2;Right;3;3;1;High; Medium;Normal (170-185);Germany;1860 München;66
242995;Joseph Martín Mora Cortéz;29;Costa Rica;171;132;LB;67;67;0,9;Left;2;3;1;Medium; Medium;Normal (170-185);United States;Charlotte;68
256819;Ishaq Abdulrazak;20;Nigeria;175;163;RM;68;78;2,6;Right;3;3;1;High; High;Normal (170-185);Belgium;Anderlecht;72
258355;Elias Kristoffersen Hagen;22;Norway;188;154;CDM;67;75;2,2;Right;3;3;1;Medium; Medium;Lean (185+);Sweden;Ifk Göteborg;66
196916;Marlon Pack;31;England;188;168;CDM;68;68;0,85;Right;3;3;1;Low; Medium;Normal (185+);England;Portsmouth;66
270133;Salim Diakité;22;France;186;163;RB;65;73;1,5;Right;2;2;1;Medium; Medium;Stocky (185+);Italy;Ternana;68
200758;Liam Simon Moore;29;Jamaica;185;190;CB;68;68;1;Right;4;2;1;Medium; High;Normal (185+);England;Reading;69
226102;Cheyenne Dunkley;30;England;188;187;CB;67;67;0,825;Right;3;2;1;Medium; High;Normal (185+);England;Shrewsbury Town;65
242486;Alexander Nasim Succar Cañote;26;Peru;180;172;ST;67;67;1,1;Right;3;3;1;Medium; Low;Normal (170-185);Peru;Universitario;69
248118;Alexi Paul Pitu;20;Romania;177;157;LW;67;78;2,2;Right;4;3;1;Medium; Low;Lean (170-185);France;Bordeaux;69
201271;Jakob Svarrer Ankersen;31;Denmark;178;157;LM;67;67;0,85;Right;2;3;1;Medium; Medium;Lean (170-185);Denmark;Randers;67
203575;Dawid Abramowicz;31;Poland;186;168;LWB;68;68;0,875;Left;3;2;1;High; Medium;Normal (185+);Poland;Radomiak Radom;66
222263;Nordin Jackers;24;Belgium;189;176;GK;67;73;1,3;Right;2;1;1;Medium; Medium;Normal (185+);Belgium;Oh Leuven;69
234039;Rarmani Edmonds-Green;23;England;181;161;CB;68;73;1,6;Right;2;2;1;High; Medium;Stocky (170-185);England;Huddersfield Town;69
253239;Matías David Espinoza Acosta;24;Paraguay;179;181;LB;68;73;1,7;Left;3;2;1;Medium; Medium;Lean (170-185);Paraguay;Libertad;71
258359;Martín Manuel Calderón Gómez;23;Spain;183;165;CDM;67;75;2,1;Right;3;2;1;Medium; Medium;Normal (170-185);Spain;Celta De Vigo;77
191032;Gökhan Töre;30;Turkey;176;154;RM;67;67;0,975;Left;3;3;2;Low; Low;Normal (170-);Turkey;Ankaragücü;69
258104;Gino Infantino;19;Argentina;179;163;RM;66;79;2;Left;3;3;1;Medium; Medium;Lean (170-185);Argentina;Rosario Central;69
197689;Andrea Seculin;31;Italy;190;183;GK;67;67;0,55;Right;3;1;1;Medium; Medium;Normal (185+);Italy;Modena;68
215097;Axel Maraval;28;France;184;174;GK;67;69;0,875;Right;2;1;1;Medium; Medium;Normal (170-185);France;Nîmes;67
253241;Rodrigo Manuel Bogarín Giménez;25;Paraguay;178;172;RM;67;70;1,3;Right;4;3;1;Medium; Low;Normal (170-185);Argentina;Defensa Y Justicia;70
193337;Joel Chukwuma Obi;31;Nigeria;177;159;CM;69;69;1,1;Left;3;3;1;High; High;Normal (170-185);Italy;Reggina;69
265530;Renny Salen Jaramillo Barre;24;Ecuador;177;159;CDM;67;72;1,4;Right;3;3;1;Medium; High;Normal (170-185);Ecuador;Delfin;65
265786;Diego Mauricio Enríquez Gutiérrez;20;Peru;185;179;GK;67;75;1,9;Right;3;1;1;Medium; Medium;Lean (185+);Peru;Deportivo Binacional;66
202810;Sean McDermott;29;Republic of Ireland;185;183;GK;67;69;0,85;Right;2;1;1;Medium; Medium;Normal (185+);Norway;Kristiansund;62
204346;Federico Vico Villegas;27;Spain;176;154;CAM;67;67;1,1;Left;3;4;1;Medium; Medium;Lean (170-185);Spain;Leganés;68
211514;Reece James;28;England;169;157;LWB;67;67;0,925;Left;2;3;1;Medium; High;Normal (170-);England;Sheffield Wednesday;67
232250;Luke Amos;25;England;179;159;CM;67;70;1,3;Left;4;3;1;Medium; Medium;Lean (170-185);England;Queens Park Rangers;70
234298;Nikolai Aleksanteri Alho;29;Finland;172;159;RB;67;67;0;Right;3;3;1;Medium; Medium;Normal (170-185);Finland;Finland;69
239418;Lion Lauberbach;24;Germany;194;194;ST;67;72;1,6;Right;4;3;1;High; Medium;Normal (185+);Germany;Eintracht Braunschweig;67
251450;Henrique Martins Gomes;26;Portugal;185;172;LB;69;70;1,5;Left;3;2;1;Medium; Medium;Normal (185+);Portugal;Gil Vicente;70
236859;Harrinson Mancilla Mulato;30;Colombia;174;176;CDM;67;67;0,85;Right;3;2;1;Medium; Medium;Normal (170-185);Argentina;Sarmiento;68
244795;Jonas Antonius Auer;21;Austria;182;170;LB;67;73;1,5;Left;3;2;1;High; Medium;Normal (170-185);Austria;Rapid Wien;68
256059;Xeber Alkain Mitxelena;25;Spain;174;152;RM;67;70;1,3;Right;3;4;1;Medium; Medium;Normal (170-185);Spain;Deportivo Alavés;71
226108;Filippo Romagna;25;Italy;186;165;CB;69;72;1,6;Right;3;2;1;Low; High;Normal (185+);Italy;Sassuolo;75
233276;Andre Dozzell;23;England;182;141;CM;67;74;2;Left;4;3;1;Medium; Medium;Lean (170-185);England;Queens Park Rangers;70
234300;Lassi Lappalainen;23;Finland;183;168;LM;67;72;1,5;Right;1;3;1;Medium; High;Lean (170-185);Canada;Cf Montréal;68
243004;Anderson Darley Angulo Tenorio;26;Colombia;188;176;CB;63;68;0,625;Right;2;2;1;Medium; Medium;Normal (185+);Colombia;Deportes Tolima;67
273981;Richard Alexander Farías Pianda;27;Ecuador;176;163;LB;67;67;0,975;Right;5;2;1;Medium; High;Normal (170-185);Ecuador;Deportivo Cuenca;67
210237;Thomas Pledl;28;Germany;174;159;RM;67;67;1;Right;4;3;1;Medium; Medium;Normal (170-185);Germany;Waldhof Mannheim;66
216381;Jean Zimmer;28;Germany;171;168;RM;67;67;1;Right;3;2;1;Medium; High;Stocky (170-185);Germany;Kaiserslautern;68
156221;Ionuț Cristian Săpunaru;38;Romania;187;179;CB;68;68;0,22;Right;3;2;1;Medium; High;Stocky (185+);Romania;Rapid Bucuresti;67
185405;Dušan Kuciak;37;Slovakia;194;192;GK;69;69;0,15;Right;2;1;1;Medium; Medium;Normal (185+);Poland;Lechia Gdańsk;66
254525;Pape Habib Guèye;22;Senegal;188;185;ST;67;75;2,3;Right;3;3;1;High; Medium;Normal (185+);Belgium;Kortrijk;68
189757;Aleksandar Prijović;32;Serbia;191;194;ST;67;67;0,825;Right;3;3;1;High; Low;Normal (185+);Australia;Western United;66
268862;Dimitrios Stavropoulos;25;Greece;191;192;CB;67;71;1,3;Right;3;2;1;Medium; Medium;Normal (185+);Poland;Warta Poznań;64
224062;Patryk Dziczek;24;Poland;182;168;CDM;67;71;1,3;Right;2;2;1;Medium; Medium;Normal (170-185);Poland;Piast Gliwice;65
240446;Curtis Anthony Tilt;30;Jamaica;189;165;CB;67;67;0,825;Left;3;2;1;High; Medium;Lean (185+);England;Wigan Athletic;69
241726;Adrian Nilsen Pereira;22;Norway;177;165;LWB;67;74;2;Left;3;3;1;High; High;Lean (170-185);Norway;Rosenborg;67
261182;Julián Malatini;21;Argentina;190;174;RB;67;74;2;Right;3;2;1;High; Medium;Lean (185+);Argentina;Defensa Y Justicia;70
218175;Carlos María Servín Caballero;35;Paraguay;187;179;GK;69;69;0,15;Right;2;1;1;Medium; Medium;Stocky (185+);Paraguay;Tacuary;64
225087;Fawaz Al Sagourq;26;Saudi Arabia;176;150;RB;66;69;1;Right;3;2;1;High; High;Lean (170-185);Saudi Arabia;Al Shabab;71
243519;Valentín Alberto Burgoa;21;Argentina;175;161;CAM;67;74;2,1;Left;3;3;1;High; Medium;Lean (170-185);Argentina;Huracán;70
246847;Mark Sykes;24;Republic of Ireland;182;163;RB;67;70;1,3;Right;2;3;1;High; Medium;Lean (170-185);England;Bristol City;69
256831;Dennis Cirkin;20;England;182;159;LB;66;81;2;Left;3;2;1;High; Medium;Lean (170-185);England;Sunderland;69
192319;Luke Garbutt;29;England;179;161;LB;67;67;0,9;Left;3;3;1;High; Medium;Normal (170-185);England;Blackpool;68
263232;Luiz Felipe da Silva Nunes;25;Brazil;198;198;GK;68;72;1,3;Left;3;1;1;Medium; Medium;Stocky (185+);Portugal;Vizela;69
203328;Samuel Tobias Hoskins;29;England;173;148;LM;67;67;1;Right;3;3;1;High; High;Normal (170-185);England;Northampton Town;63
232000;이승우 李昇佑;24;Korea Republic;173;143;LM;66;68;1,1;Right;3;4;1;High; Medium;Lean (170-185);Korea Republic;Suwon;65
242752;Nathan Ferguson;21;England;178;154;LB;67;73;1,5;Right;3;2;1;Medium; High;Normal (170-185);England;Crystal Palace;76
244288;Adam Uche Idah;21;Republic of Ireland;190;183;ST;67;74;2,1;Right;3;2;1;High; Medium;Normal (185+);England;Norwich City;72
264769;Oscar Constantino González Rengifo;30;Venezuela;185;174;LB;67;67;0,875;Left;3;3;1;High; Medium;Normal (185+);Venezuela;Monagas;66
204353;Craig Forsyth;33;Scotland;189;183;CB;66;66;0,4;Left;2;2;1;Medium; High;Normal (185+);England;Derby County;67
205377;Donovan Léon;29;France;187;207;GK;68;69;0,925;Right;2;1;1;Medium; Medium;Stocky (185+);France;Auxerre;71
243009;Derek Cornelius;24;Canada;186;190;CB;66;68;0,975;Left;2;2;1;Medium; High;Normal (185+);Sweden;Malmö Ff;69
246081;Bryan David Castrillón Gómez;23;Colombia;169;126;LM;68;76;2,7;Right;3;3;1;Medium; Low;Lean (170-);Argentina;Unión Santa Fe;70
204354;Jak Alnwick;29;England;187;181;GK;67;67;0,7;Left;2;1;1;Medium; Medium;Normal (185+);Wales;Cardiff City;68
273730;Elías Lautaro Cabrera;19;Argentina;172;150;CM;64;78;1,4;Right;3;3;1;Medium; Low;Normal (170-185);Argentina;Vélez Sarsfield;72
212546;Leo Myenty Janna Abena;27;Suriname;191;174;CB;66;68;0,9;Right;2;2;1;Medium; Medium;Stocky (185+);Hungary;Ferencváros;71
214594;Matías Alejandro Laba;30;Argentina;174;154;CDM;67;67;0,85;Right;2;2;1;Low; Medium;Normal (170-185);Argentina;Central Cordoba Sde;69
221506;Amine Oudrhiri Idrissi;29;France;180;161;CM;67;67;1;Right;3;3;1;Medium; Medium;Normal (170-185);Portugal;Rio Ave;69
230210;Eder Adolfo Pinhanços Dias;26;Brazil;178;165;CB;67;67;0,975;Left;3;2;1;Medium; Medium;Normal (170-185);Brazil;América Mineiro;70
239170;Vito Hammershøy-Mistrati;30;Denmark;177;168;CAM;67;67;0,975;Right;3;3;1;High; High;Normal (170-185);Sweden;Norrköping;65
257090;Ismaël Landry Doukouré;18;France;183;176;CB;67;81;2,2;Right;2;2;1;Medium; Medium;Normal (170-185);France;Strasbourg;74
260162;Mario Stroeykens;17;Belgium;177;174;CF;67;84;2,6;Right;3;3;1;Medium; Low;Normal (170-185);Belgium;Anderlecht;72
206147;Carl Marcus Christer Antonsson;31;Sweden;184;172;ST;67;67;0,85;Right;3;2;1;Medium; High;Lean (170-185);Saudi Arabia;Al Adalah;65
271683;Marko Milovanović;18;Serbia;196;187;ST;67;76;2,2;Right;3;3;1;High; Low;Normal (185+);Spain;Almería;74
221251;Gboly Ariyibi;27;United States;183;159;LM;67;67;1,1;Right;5;4;1;Medium; High;Lean (170-185);Turkey;Ankaragücü;70
242755;John Yeboah Zamora;22;Germany;170;152;RM;65;73;1,6;Left;3;3;1;High; Low;Normal (170-);Poland;Śląsk Wrocław;65
252484;Ronaldo Octavian Andrei Deaconu;25;Romania;182;165;CM;66;68;1,1;Left;2;3;1;Medium; Medium;Normal (170-185);Poland;Korona Kielce;64
195396;Luka Tankulić;31;Germany;182;170;CAM;67;67;0,85;Right;4;3;1;High; Medium;Normal (170-185);Germany;Meppen;64
269637;Diego Collado Raya;21;Spain;183;157;ST;67;78;2,3;Right;4;3;1;High; Medium;Normal (170-185);Spain;Villarreal Ii;67
184901;신광훈 申光勋;35;Korea Republic;178;161;RB;67;67;0,325;Right;3;2;1;Medium; High;Normal (170-185);Korea Republic;Pohang Steelers;67
252485;Samuel Obeng Gyabaa;25;Ghana;185;163;ST;66;71;1,3;Left;2;3;1;High; High;Stocky (185+);Spain;Huesca;69
204102;Yassin Ayoub;28;Morocco;174;154;CM;67;67;1;Left;3;3;1;Medium; Medium;Normal (170-185);Netherlands;Excelsior;66
269638;Alberto del Moral Saelices;21;Spain;185;154;CM;66;75;1,9;Right;3;2;1;Medium; Medium;Normal (185+);Spain;Villarreal Ii;67
223814;Damon Mirani;26;Netherlands;182;168;CB;66;69;1;Left;3;2;1;High; High;Stocky (170-185);Netherlands;Fc Volendam;65
229702;Joshua Mees;26;Germany;180;161;LM;67;68;1,2;Right;4;3;1;Medium; Medium;Lean (170-185);Germany;Jahn Regensburg;68
237382;Filippo Melegoni;23;Italy;186;163;CM;67;74;2;Right;2;2;1;Medium; Medium;Lean (185+);Belgium;Standard Liège;69
243270;Heriberto Moreno Borges Tavares;25;Portugal;181;146;RM;68;69;1,4;Left;5;3;1;Medium; Medium;Lean (170-185);Spain;Ponferradina;68
251974;Hiang'a Mananga Mbock;22;France;186;181;CDM;67;76;2,2;Right;3;3;1;Medium; Medium;Normal (185+);France;Caen;68
186950;Fabio Daprelà;31;Switzerland;183;168;CB;67;67;0,7;Left;3;3;1;Medium; High;Normal (170-185);Switzerland;Lugano;67
192838;Matías Ezequiel Schelotto;33;Italy;187;170;RB;67;67;0,525;Right;3;3;1;Medium; Medium;Normal (185+);Argentina;Aldosivi;64
261446;Mehmet Can Aydin;20;Germany;179;168;RB;67;80;2,3;Right;3;3;1;High; Medium;Normal (170-185);Germany;Schalke 04;73
266567;Visar Musliu;27;North Macedonia;187;165;CB;68;69;1,2;Right;4;2;1;Medium; Medium;Lean (185+);Germany;Ingolstadt;66
155463;Valerică Marius Găman;33;Romania;191;183;CB;67;67;0,475;Right;3;2;1;Low; Medium;Lean (185+);Romania;Universitatea Craiova;67
182343;蒿俊闵;35;China PR;181;163;CDM;67;67;0,275;Right;4;3;1;Medium; Medium;Normal (170-185);China PR;Guangzhou;61
253255;Carlos Sebastián Lentinelly Villavicencio;24;Uruguay;184;179;GK;67;73;1,3;Right;2;1;1;Medium; Medium;Normal (170-185);Uruguay;Liverpool;66
254023;Jhojan Esmaides Julio Palacios;24;Ecuador;168;150;CAM;69;72;1,9;Right;3;3;1;Medium; Medium;Normal (170-);Ecuador;Ldu Quito;70
203848;Richard Windbichler;31;Austria;183;172;CB;67;67;0,7;Right;3;2;1;Medium; High;Normal (170-185);China PR;Chengdu Rongcheng;63
271688;Zuriko Davitashvili;21;Georgia;175;139;RW;67;77;2,3;Right;3;3;1;Medium; Medium;Normal (170-185);France;Bordeaux;69
229448;Florian Ayé;25;France;184;176;ST;67;70;1,4;Right;3;3;1;High; Low;Lean (170-185);Italy;Brescia;67
251464;Ignace Van der Brempt;20;Belgium;187;168;RB;67;78;2,1;Right;3;3;1;High; Medium;Lean (185+);Austria;Salzburg;72
211017;Víctor Rodríguez Romero;32;Spain;167;143;LW;67;67;0,8;Right;4;3;1;Medium; Medium;Normal (170-);India;Odisha Fc;58
211785;Benjamin Garuccio;27;Australia;174;161;LB;67;68;1,1;Left;3;2;1;High; Medium;Normal (170-185);Australia;Western United;66
241737;Birk Risa;24;Norway;188;174;CB;67;72;1,4;Left;3;3;1;Medium; Medium;Lean (185+);Norway;Molde;68
244297;Giorgi Beridze;25;Georgia;174;157;LM;67;70;1,3;Left;3;3;1;High; Low;Normal (170-185);Turkey;Ankaragücü;70
252489;Marco Kana;19;Belgium;183;137;CB;67;78;2,1;Right;3;2;1;Medium; Medium;Normal (170-185);Belgium;Anderlecht;72
262474;Cas Odenthal;21;Netherlands;190;174;CB;66;75;1,8;Right;3;2;1;Medium; Medium;Lean (185+);Italy;Como;69
224842;Greg Docherty;25;Scotland;177;174;CM;67;70;1,3;Right;3;3;1;High; High;Stocky (170-185);England;Hull City;70
225610;Stefano Gori;26;Italy;185;161;GK;67;69;0,95;Right;3;1;1;Medium; Medium;Normal (185+);Italy;Perugia;67
228682;Raimundo Andrés Rebolledo Valenzuela;25;Chile;172;152;RB;67;70;1,2;Right;2;3;1;Medium; Medium;Normal (170-185);Chile;Ñublense;67
251466;Thomas Van Den Keybus;21;Belgium;180;143;CM;67;78;2,3;Right;4;2;1;Medium; Medium;Lean (170-185);Belgium;Westerlo;68
269899;Novatus Miroshi Dismas;19;Tanzania;182;163;CM;63;76;1,1;Left;2;2;1;Low; Medium;Lean (170-185);Belgium;Zulte-Waregem;68
225867;Victor Adeboyejo;24;Nigeria;178;139;ST;67;72;1,6;Right;3;3;1;High; Low;Normal (170-185);England;Bolton Wanderers;65
241995;Lars Dietz;25;Germany;190;174;CB;67;72;1,3;Right;3;2;1;Medium; High;Normal (185+);Germany;Viktoria Köln;65
243787;Ylber Ramadani;26;Albania;185;159;CDM;67;70;1,2;Right;4;2;1;Medium; High;Normal (185+);Scotland;Aberdeen;66
247884;Adrián Johnny Jusino Cerruto;29;Bolivia;185;194;CB;67;67;0,85;Right;2;2;1;Medium; Medium;Stocky (185+);Bolivia;The Strongest;66
262477;Antonio Valentin Sefer;22;Romania;182;161;RW;68;77;2,7;Left;4;3;1;Medium; Low;Normal (170-185);Romania;Rapid Bucuresti;67
267597;Lucas Nahuel Morales Burruzo;22;Uruguay;183;172;RB;67;73;1,5;Right;3;3;1;Medium; Medium;Normal (170-185);Uruguay;Nacional;71
251981;Matthieu Huard;24;France;178;157;LB;67;69;1,2;Left;3;2;1;Medium; High;Normal (170-185);Italy;Brescia;67
254541;Musa Juwara;20;Gambia;170;143;ST;67;78;2,3;Left;3;3;1;Medium; Medium;Lean (170-);Denmark;Ob;65
263502;Franco Zapiola;21;Argentina;176;154;LM;65;76;1,6;Left;3;3;1;High; Medium;Lean (170-185);Argentina;Estudiantes;71
270414;Nicolás David Rossi Marachlian;20;Uruguay;178;154;LM;67;77;2,2;Right;3;3;1;Medium; Low;Normal (170-185);Uruguay;Peñarol;66
222798;정우재 郑宇宰;30;Korea Republic;179;154;LB;67;67;0,875;Right;5;3;1;Medium; Medium;Normal (170-185);Korea Republic;Jeonbuk Motors;69
240974;Magnus Elkjær Mattsson;23;Denmark;174;139;LW;67;73;1,6;Right;4;3;1;Medium; Medium;Lean (170-185);Netherlands;Nec;69
191566;박주호 朴柱昊;35;Korea Republic;175;157;CM;67;67;0,4;Left;3;3;1;Medium; High;Normal (170-185);Korea Republic;Suwon;65
201295;Manuel Antonio Molina Valero;30;Spain;178;159;CDM;67;67;0,85;Right;3;2;1;Medium; Medium;Lean (170-185);Spain;Real Zaragoza;70
208719;Philipp Kühn;29;Germany;189;207;GK;67;67;0,7;Right;3;1;1;Medium; Medium;Normal (185+);Germany;Osnabrück;65
211791;Martin Konczkowski;28;Poland;181;172;RWB;67;67;0,925;Right;2;3;1;High; High;Normal (170-185);Poland;Śląsk Wrocław;65
221007;Guillermo Fernando Hauche;29;Argentina;179;190;RM;67;67;1;Right;4;4;1;High; Medium;Normal (170-185);Paraguay;General Caballero Jlm;63
224335;Lucas Cueto;26;Germany;175;141;LW;67;68;1,2;Right;4;3;1;Medium; Low;Lean (170-185);Germany;Karlsruher Sc;69
